Date,S&P 500,NASDAQ,Dow Jones
1987-05-01 00:00:00-04:00,290.1000061035156,416.5,
1987-06-01 00:00:00-04:00,304.0,424.70001220703125,
1987-07-01 00:00:00-04:00,318.6600036621094,434.8999938964844,
1987-08-01 00:00:00-04:00,329.79998779296875,455.0,
1987-09-01 00:00:00-04:00,321.8299865722656,444.29998779296875,
1987-10-01 00:00:00-04:00,251.7899932861328,323.29998779296875,
1987-11-01 00:00:00-05:00,230.3000030517578,305.20001220703125,
1987-12-01 00:00:00-05:00,247.0800018310547,330.5,
1988-01-01 00:00:00-05:00,257.07000732421875,344.70001220703125,
1988-02-01 00:00:00-05:00,267.82000732421875,367.0,
1988-03-01 00:00:00-05:00,258.8900146484375,374.6000061035156,
1988-04-01 00:00:00-05:00,261.3299865722656,379.20001220703125,
1988-05-01 00:00:00-04:00,262.1600036621094,370.29998779296875,
1988-06-01 00:00:00-04:00,273.5,394.70001220703125,
1988-07-01 00:00:00-04:00,272.0199890136719,387.29998779296875,
1988-08-01 00:00:00-04:00,261.5199890136719,376.6000061035156,
1988-09-01 00:00:00-04:00,271.9100036621094,387.70001220703125,
1988-10-01 00:00:00-04:00,278.9700012207031,382.5,
1988-11-01 00:00:00-05:00,273.70001220703125,371.5,
1988-12-01 00:00:00-05:00,277.7200012207031,381.3999938964844,
1989-01-01 00:00:00-05:00,297.4700012207031,401.29998779296875,
1989-02-01 00:00:00-05:00,288.8599853515625,399.70001220703125,
1989-03-01 00:00:00-05:00,294.8699951171875,406.70001220703125,
1989-04-01 00:00:00-05:00,309.6400146484375,427.6000061035156,
1989-05-01 00:00:00-04:00,320.5199890136719,446.20001220703125,
1989-06-01 00:00:00-04:00,317.9800109863281,435.29998779296875,
1989-07-01 00:00:00-04:00,346.0799865722656,453.79998779296875,
1989-08-01 00:00:00-04:00,351.45001220703125,469.29998779296875,
1989-09-01 00:00:00-04:00,349.1499938964844,472.8999938964844,
1989-10-01 00:00:00-04:00,340.3599853515625,455.6000061035156,
1989-11-01 00:00:00-05:00,345.989990234375,456.1000061035156,
1989-12-01 00:00:00-05:00,353.3999938964844,454.79998779296875,
1990-01-01 00:00:00-05:00,329.0799865722656,415.79998779296875,
1990-02-01 00:00:00-05:00,331.8900146484375,425.79998779296875,
1990-03-01 00:00:00-05:00,339.94000244140625,435.5,
1990-04-01 00:00:00-05:00,330.79998779296875,420.1000061035156,
1990-05-01 00:00:00-04:00,361.2300109863281,459.0,
1990-06-01 00:00:00-04:00,358.0199890136719,462.29998779296875,
1990-07-01 00:00:00-04:00,356.1499938964844,438.20001220703125,
1990-08-01 00:00:00-04:00,322.55999755859375,381.20001220703125,
1990-09-01 00:00:00-04:00,306.04998779296875,344.5,
1990-10-01 00:00:00-04:00,304.0,329.79998779296875,
1990-11-01 00:00:00-05:00,322.2200012207031,359.1000061035156,
1990-12-01 00:00:00-05:00,330.2200012207031,373.79998779296875,
1991-01-01 00:00:00-05:00,343.92999267578125,414.20001220703125,
1991-02-01 00:00:00-05:00,367.07000732421875,453.1000061035156,
1991-03-01 00:00:00-05:00,375.2200012207031,482.29998779296875,
1991-04-01 00:00:00-05:00,375.3399963378906,484.7200012207031,
1991-05-01 00:00:00-04:00,389.8299865722656,506.1099853515625,
1991-06-01 00:00:00-04:00,371.1600036621094,475.9200134277344,
1991-07-01 00:00:00-04:00,387.80999755859375,502.0400085449219,
1991-08-01 00:00:00-04:00,395.42999267578125,525.6799926757812,
1991-09-01 00:00:00-04:00,387.8599853515625,526.8800048828125,
1991-10-01 00:00:00-04:00,392.45001220703125,542.97998046875,
1991-11-01 00:00:00-05:00,375.2200012207031,523.9000244140625,
1991-12-01 00:00:00-05:00,417.0899963378906,586.3400268554688,
1992-01-01 00:00:00-05:00,408.7799987792969,620.2100219726562,
1992-02-01 00:00:00-05:00,412.70001220703125,633.469970703125,3267.699951171875
1992-03-01 00:00:00-05:00,403.69000244140625,603.77001953125,3235.5
